title,category,author,price_gbp,price_raw,rating,availability,upc,num_reviews,description_short,url,scraped_at
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,,50.62,£50.62,5,In stock (14 available),0e0da9192a025efc,0,Product Description,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,2026-03-31T13:31:23.195479+00:00
Balloon Animals,Fiction,,17.03,£17.03,3,In stock (14 available),9b65f676984c9f0c,0,Product Description,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,2026-03-31T13:31:24.818799+00:00
Art Ops Vol. 1,Sequential Art,,48.8,£48.80,3,In stock (14 available),ffdc825785c0ede8,0,Product Description,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,2026-03-31T13:31:26.582518+00:00
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,,58.14,£58.14,4,In stock (14 available),41164b8ac02a2c42,0,Product Description,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,2026-03-31T13:31:28.328149+00:00
Angels Walking (Angels Walking #1),Add a comment,,34.2,£34.20,2,In stock (14 available),1fbb5f786e53a0ce,0,Product Description,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,2026-03-31T13:31:29.996483+00:00
Angels & Demons (Robert Langdon #1),Default,,51.48,£51.48,3,In stock (14 available),ad41c24ccac0c7ce,0,Product Description,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,2026-03-31T13:31:31.650553+00:00
All the Light We Cannot See,Historical,,29.87,£29.87,5,In stock (14 available),39861fc1c0845d15,0,Product Description,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,2026-03-31T13:31:35.267566+00:00
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Sequential Art,,10.9,£10.90,2,In stock (14 available),5319169a72714c62,0,Product Description,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,2026-03-31T13:31:36.992635+00:00
Abstract City,Nonfiction,,56.37,£56.37,5,In stock (14 available),cf1aa2fc02a7d1e0,0,Product Description,https://books.toscrape.com/catalogue/abstract-city_658/index.html,2026-03-31T13:31:38.751513+00:00
A Time of Torment (Charlie Parker #14),Mystery,,48.35,£48.35,5,In stock (14 available),4416c474713ec1f5,0,Product Description,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,2026-03-31T13:31:40.390944+00:00
A Study in Scarlet (Sherlock Holmes #1),Mystery,,16.73,£16.73,2,In stock (14 available),63ee5bc46066a8a8,0,Product Description,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,2026-03-31T13:31:41.975107+00:00
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,,56.48,£56.48,2,In stock (14 available),c1379d3744f1dd2c,0,Product Description,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,2026-03-31T13:31:43.662014+00:00
A People's History of the United States,Add a comment,,40.79,£40.79,2,In stock (14 available),1ad06aed9349af46,0,Product Description,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,2026-03-31T13:31:45.439388+00:00
A Man Called Ove,Fiction,,39.72,£39.72,1,In stock (14 available),8682c03de6a844ff,0,Product Description,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,2026-03-31T13:31:47.091122+00:00
A Distant Mirror: The Calamitous 14th Century,History,,14.58,£14.58,3,In stock (14 available),d5e0526e1ab682a3,0,Product Description,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,2026-03-31T13:31:48.698421+00:00
A Brush of Wings (Angels Walking #3),Add a comment,,55.51,£55.51,1,In stock (14 available),01a177623cce9596,0,Product Description,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,2026-03-31T13:31:50.847384+00:00
1491: New Revelations of the Americas Before Columbus,History,,21.8,£21.80,3,In stock (14 available),6e8e5626ac4d279e,0,Product Description,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,2026-03-31T13:31:52.420296+00:00
"The Three Searches, Meaning, and the Story",Default,,13.33,£13.33,3,In stock (13 available),ac5e0d3938caf686,0,Product Description,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,2026-03-31T13:31:53.984863+00:00
Searching for Meaning in Gailana,Fantasy,,38.73,£38.73,1,In stock (13 available),2f0213137a80d485,0,Product Description,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,2026-03-31T13:31:55.631849+00:00
Rook,Add a comment,,37.86,£37.86,4,In stock (13 available),44d97b6707dae3f0,0,Product Description,https://books.toscrape.com/catalogue/rook_647/index.html,2026-03-31T13:31:57.268088+00:00
My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,,11.53,£11.53,2,In stock (13 available),8bbd7df8a324f31d,0,Product Description,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,2026-03-31T13:31:58.887926+00:00
13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,,27.06,£27.06,1,In stock (13 available),4be9d1910f8a4e80,0,Product Description,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,2026-03-31T13:32:00.486203+00:00
Will You Won't You Want Me?,Womens Fiction,,13.86,£13.86,3,In stock (12 available),077b635ff2afc578,0,Product Description,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,2026-03-31T13:32:02.059445+00:00
Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,,37.55,£37.55,1,In stock (12 available),148715df5a02ea5e,0,Product Description,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,2026-03-31T13:32:03.828240+00:00
The Star-Touched Queen,Fantasy,,32.3,£32.30,5,In stock (12 available),4a7a25be293ad678,0,Product Description,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,2026-03-31T13:32:05.377989+00:00
The Silent Sister (Riley MacPherson #1),Fiction,,46.29,£46.29,5,In stock (12 available),ce1ae197ada2aec4,0,Product Description,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,2026-03-31T13:32:06.991022+00:00
The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,,26.2,£26.20,1,In stock (12 available),14e44163678e24dc,0,Product Description,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,2026-03-31T13:32:10.464457+00:00
The Lonely City: Adventures in the Art of Being Alone,Nonfiction,,33.26,£33.26,2,In stock (12 available),582a21a1dbbef3cf,0,Product Description,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,2026-03-31T13:32:12.046207+00:00
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,,59.15,£59.15,4,In stock (12 available),3063c7e95d0bf76f,0,Product Description,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,2026-03-31T13:32:13.606110+00:00
The Golden Condom: And Other Essays on Love Lost and Found,Psychology,,39.43,£39.43,1,In stock (12 available),235fa48eeed11d82,0,Product Description,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,2026-03-31T13:32:15.200754+00:00
The Epidemic (The Program 0.6),Young Adult,,14.44,£14.44,5,In stock (12 available),f732d7d18a91d2ba,0,Product Description,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,2026-03-31T13:32:16.828369+00:00
The Dinner Party,Fiction,,56.54,£56.54,2,In stock (12 available),c6ca293d4810e0d5,0,Product Description,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,2026-03-31T13:32:18.457918+00:00
The Diary of a Young Girl,Nonfiction,,59.9,£59.90,3,In stock (12 available),54fc03f1e1d355db,0,Product Description,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,2026-03-31T13:32:20.063484+00:00
The Children,Add a comment,,11.88,£11.88,3,In stock (12 available),64fd010bf8d15096,0,Product Description,https://books.toscrape.com/catalogue/the-children_633/index.html,2026-03-31T13:32:21.695507+00:00
Stars Above (The Lunar Chronicles #4.5),Young Adult,,48.05,£48.05,2,In stock (12 available),b63ea3f7a57ae099,0,Product Description,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,2026-03-31T13:32:23.519236+00:00
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,,21.21,£21.21,3,In stock (12 available),f40fea200e0c644f,0,Product Description,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2026-03-31T13:32:25.190334+00:00
Raspberry Pi Electronics Projects for the Evil Genius,Default,,49.67,£49.67,4,In stock (12 available),ebf81a62e4798fd1,0,Product Description,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,2026-03-31T13:32:45.905649+00:00
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,,43.14,£43.14,1,In stock (12 available),8976d9161c027142,0,Product Description,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,2026-03-31T13:32:47.535727+00:00
Psycho: Sanitarium (Psycho #1.5),Horror,,36.97,£36.97,5,In stock (12 available),b8d7b3f5c7a95d65,0,Product Description,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,2026-03-31T13:32:49.139553+00:00
Poisonous (Max Revere Novels #3),Mystery,,26.8,£26.80,3,In stock (12 available),abdd91e96515a617,0,Product Description,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,2026-03-31T13:32:50.782992+00:00
One with You (Crossfire #5),Add a comment,,15.71,£15.71,4,In stock (12 available),81ef44fcc5f454df,0,Product Description,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,2026-03-31T13:32:52.387927+00:00
No Love Allowed (Dodge Cove #1),Young Adult,,54.65,£54.65,4,In stock (12 available),db84624b151cbe06,0,Product Description,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,2026-03-31T13:32:53.984121+00:00
Murder at the 42nd Street Library (Raymond Ambler #1),Mystery,,54.36,£54.36,4,In stock (12 available),e7fe3bf2768602cf,0,Product Description,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,2026-03-31T13:32:55.559864+00:00
Most Wanted,Mystery,,35.28,£35.28,3,In stock (12 available),c039f5aceb093537,0,Product Description,https://books.toscrape.com/catalogue/most-wanted_623/index.html,2026-03-31T13:32:57.181285+00:00
"Love, Lies and Spies",Historical Fiction,,20.55,£20.55,2,In stock (12 available),9546d537fbf99eb6,0,Product Description,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,2026-03-31T13:32:58.813590+00:00
How to Speak Golf: An Illustrated Guide to Links Lingo,Default,,58.32,£58.32,5,In stock (12 available),b978c9852cde91bd,0,Product Description,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,2026-03-31T13:33:00.450323+00:00
Hide Away (Eve Duncan #20),Mystery,,11.84,£11.84,1,In stock (12 available),bddc6fd036eb6279,0,Product Description,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,2026-03-31T13:33:03.908125+00:00
Furiously Happy: A Funny Book About Horrible Things,Nonfiction,,41.46,£41.46,4,In stock (12 available),c6a29d6df8de968c,0,Product Description,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,2026-03-31T13:33:05.531170+00:00
Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,,20.1,£20.10,5,In stock (12 available),76319fe9d8b465a3,0,Product Description,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,2026-03-31T13:33:07.116555+00:00
Equal Is Unfair: America's Misguided Fight Against Income Inequality,Politics,,56.86,£56.86,1,In stock (12 available),3968e3fbf4695d7c,0,Product Description,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,2026-03-31T13:33:08.733502+00:00
Eleanor & Park,Default,,56.51,£56.51,5,In stock (12 available),6983328f15506cb9,0,Product Description,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,2026-03-31T13:33:10.301002+00:00
Dirty (Dive Bar #1),Romance,,40.83,£40.83,4,In stock (12 available),df7e628bad5782b4,0,Product Description,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,2026-03-31T13:33:11.926294+00:00
Can You Keep a Secret? (Fear Street Relaunch #4),Horror,,48.64,£48.64,1,In stock (12 available),d069086944f2e330,0,Product Description,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,2026-03-31T13:33:13.536799+00:00
Boar Island (Anna Pigeon #19),Mystery,,59.48,£59.48,3,In stock (12 available),49b24c6a41b82bd2,0,Product Description,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,2026-03-31T13:33:15.208368+00:00
A Paris Apartment,Historical Fiction,,39.01,£39.01,4,In stock (12 available),63343e287971bb0c,0,Product Description,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,2026-03-31T13:33:16.780428+00:00
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,,38.77,£38.77,1,In stock (12 available),a4eef523118805ef,0,Product Description,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,2026-03-31T13:33:18.359236+00:00
Troublemaker: Surviving Hollywood and Scientology,Default,,48.39,£48.39,2,In stock (11 available),515cb8fcafb1ad98,0,Product Description,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,2026-03-31T13:33:19.924341+00:00
The Widow,Mystery,,27.26,£27.26,2,In stock (11 available),6159d8b187831770,0,Product Description,https://books.toscrape.com/catalogue/the-widow_609/index.html,2026-03-31T13:33:21.562188+00:00
"The Sleep Revolution: Transforming Your Life, One Night at a Time",Nonfiction,,11.68,£11.68,4,In stock (11 available),985991708c47003e,0,Product Description,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,2026-03-31T13:33:23.151012+00:00
The Improbability of Love,Fiction,,59.45,£59.45,1,In stock (11 available),437d8dea9272d0a9,0,Product Description,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,2026-03-31T13:33:24.977111+00:00
The Art of Startup Fundraising,Business,,21.0,£21.00,3,In stock (11 available),1c584f82a7a1c4f0,0,Product Description,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,2026-03-31T13:33:26.672735+00:00
Take Me Home Tonight (Rock Star Romance #3),Romance,,53.98,£53.98,3,In stock (11 available),cf62fa272b5f0fa3,0,Product Description,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,2026-03-31T13:33:28.422489+00:00
Sleeping Giants (Themis Files #1),Science Fiction,,48.74,£48.74,1,In stock (11 available),f435aa99d864077d,0,Product Description,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,2026-03-31T13:33:30.395419+00:00
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Biography,,21.15,£21.15,2,In stock (11 available),b06599b108e83f98,0,Product Description,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,2026-03-31T13:33:32.016558+00:00
Playing with Fire,Mystery,,13.71,£13.71,3,In stock (11 available),05a61a3bd8ca4149,0,Product Description,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,2026-03-31T13:33:33.700914+00:00
